Datetime,Zone Air CO2 Concentration,Zone Mean Air Temperature,Zone Air Relative Humidity,Ventilation,_volume,BinaryOccupancy,BinaryOccupancy_modified,#occupants,occupants_modified
2024-10-13T00:01:00.000+02:00,383.08,23.43,39.43,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:02:00.000+02:00,382.77,23.43,39.42,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:03:00.000+02:00,382.46,23.42,39.41,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:04:00.000+02:00,382.16,23.42,39.4,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:05:00.000+02:00,381.85,23.41,39.4,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:06:00.000+02:00,381.55,23.41,39.39,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:07:00.000+02:00,381.25,23.4,39.39,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:08:00.000+02:00,380.95,23.4,39.38,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:09:00.000+02:00,380.65,23.39,39.38,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:10:00.000+02:00,380.36,23.38,39.38,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:11:00.000+02:00,380.06,23.37,39.37,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:12:00.000+02:00,379.77,23.37,39.37,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:13:00.000+02:00,379.48,23.36,39.37,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:14:00.000+02:00,379.19,23.35,39.36,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:15:00.000+02:00,378.9,23.34,39.36,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:16:00.000+02:00,378.62,23.34,39.36,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:17:00.000+02:00,378.33,23.33,39.35,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:18:00.000+02:00,378.05,23.32,39.35,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:19:00.000+02:00,377.77,23.31,39.35,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:20:00.000+02:00,377.48,23.3,39.35,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:21:00.000+02:00,377.21,23.29,39.34,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:22:00.000+02:00,376.93,23.28,39.34,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:23:00.000+02:00,376.65,23.28,39.34,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:24:00.000+02:00,376.38,23.27,39.33,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:25:00.000+02:00,376.1,23.26,39.33,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:26:00.000+02:00,375.83,23.25,39.33,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:27:00.000+02:00,375.56,23.24,39.32,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:28:00.000+02:00,375.29,23.23,39.32,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:29:00.000+02:00,375.02,23.22,39.31,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:30:00.000+02:00,374.76,23.21,39.31,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:31:00.000+02:00,374.49,23.2,39.31,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:32:00.000+02:00,374.23,23.19,39.3,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:33:00.000+02:00,373.97,23.18,39.29,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:34:00.000+02:00,373.71,23.17,39.29,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:35:00.000+02:00,373.45,23.16,39.28,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:36:00.000+02:00,373.19,23.15,39.28,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:37:00.000+02:00,372.93,23.14,39.27,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:38:00.000+02:00,372.68,23.13,39.26,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:39:00.000+02:00,372.42,23.12,39.26,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:40:00.000+02:00,372.17,23.11,39.25,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:41:00.000+02:00,371.92,23.1,39.24,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:42:00.000+02:00,371.67,23.09,39.23,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:43:00.000+02:00,371.42,23.08,39.23,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:44:00.000+02:00,371.17,23.07,39.22,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:45:00.000+02:00,370.93,23.06,39.21,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:46:00.000+02:00,370.68,23.05,39.2,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:47:00.000+02:00,370.44,23.04,39.19,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:48:00.000+02:00,370.2,23.03,39.18,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:49:00.000+02:00,369.96,23.02,39.17,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:50:00.000+02:00,369.72,23.01,39.16,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:51:00.000+02:00,369.48,23.0,39.15,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:52:00.000+02:00,369.24,22.99,39.14,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:53:00.000+02:00,369.01,22.98,39.13,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:54:00.000+02:00,368.77,22.97,39.11,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:55:00.000+02:00,368.54,22.96,39.1,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:56:00.000+02:00,368.31,22.95,39.09,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:57:00.000+02:00,368.07,22.94,39.08,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:58:00.000+02:00,367.84,22.93,39.06,0.0,70.09,0,0,0.0,0.0
2024-10-13T00:59:00.000+02:00,367.62,22.92,39.05,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:00:00.000+02:00,367.39,22.91,39.04,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:01:00.000+02:00,367.16,22.9,39.02,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:02:00.000+02:00,366.94,22.89,39.0,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:03:00.000+02:00,366.71,22.88,38.98,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:04:00.000+02:00,366.49,22.88,38.96,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:05:00.000+02:00,366.27,22.87,38.94,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:06:00.000+02:00,366.05,22.86,38.92,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:07:00.000+02:00,365.83,22.85,38.9,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:08:00.000+02:00,365.62,22.84,38.88,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:09:00.000+02:00,365.4,22.84,38.86,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:10:00.000+02:00,365.19,22.83,38.83,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:11:00.000+02:00,364.97,22.82,38.81,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:12:00.000+02:00,364.76,22.82,38.79,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:13:00.000+02:00,364.55,22.81,38.77,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:14:00.000+02:00,364.34,22.8,38.74,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:15:00.000+02:00,364.13,22.8,38.72,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:16:00.000+02:00,363.92,22.79,38.69,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:17:00.000+02:00,363.71,22.79,38.67,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:18:00.000+02:00,363.51,22.78,38.65,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:19:00.000+02:00,363.31,22.77,38.62,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:20:00.000+02:00,363.1,22.77,38.6,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:21:00.000+02:00,362.9,22.76,38.57,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:22:00.000+02:00,362.7,22.76,38.55,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:23:00.000+02:00,362.5,22.75,38.53,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:24:00.000+02:00,362.3,22.75,38.5,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:25:00.000+02:00,362.1,22.74,38.48,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:26:00.000+02:00,361.91,22.74,38.45,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:27:00.000+02:00,361.71,22.73,38.43,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:28:00.000+02:00,361.52,22.72,38.41,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:29:00.000+02:00,361.32,22.72,38.38,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:30:00.000+02:00,361.13,22.71,38.36,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:31:00.000+02:00,360.94,22.71,38.33,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:32:00.000+02:00,360.75,22.7,38.31,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:33:00.000+02:00,360.56,22.7,38.29,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:34:00.000+02:00,360.37,22.69,38.26,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:35:00.000+02:00,360.19,22.69,38.24,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:36:00.000+02:00,360.0,22.68,38.22,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:37:00.000+02:00,359.82,22.68,38.19,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:38:00.000+02:00,359.63,22.67,38.17,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:39:00.000+02:00,359.45,22.67,38.15,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:40:00.000+02:00,359.27,22.66,38.13,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:41:00.000+02:00,359.09,22.66,38.1,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:42:00.000+02:00,358.91,22.65,38.08,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:43:00.000+02:00,358.73,22.65,38.06,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:44:00.000+02:00,358.55,22.64,38.03,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:45:00.000+02:00,358.38,22.64,38.01,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:46:00.000+02:00,358.2,22.63,37.99,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:47:00.000+02:00,358.03,22.63,37.97,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:48:00.000+02:00,357.85,22.62,37.95,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:49:00.000+02:00,357.68,22.62,37.92,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:50:00.000+02:00,357.51,22.61,37.9,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:51:00.000+02:00,357.34,22.61,37.88,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:52:00.000+02:00,357.17,22.6,37.86,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:53:00.000+02:00,357.0,22.6,37.84,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:54:00.000+02:00,356.83,22.59,37.82,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:55:00.000+02:00,356.66,22.59,37.79,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:56:00.000+02:00,356.5,22.58,37.77,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:57:00.000+02:00,356.33,22.58,37.75,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:58:00.000+02:00,356.17,22.57,37.73,0.0,70.09,0,0,0.0,0.0
2024-10-13T01:59:00.000+02:00,356.0,22.57,37.71,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:00:00.000+02:00,355.84,22.56,37.69,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:01:00.000+02:00,355.68,22.56,37.67,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:02:00.000+02:00,355.52,22.56,37.65,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:03:00.000+02:00,355.36,22.55,37.63,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:04:00.000+02:00,355.2,22.55,37.6,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:05:00.000+02:00,355.04,22.54,37.58,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:06:00.000+02:00,354.89,22.54,37.56,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:07:00.000+02:00,354.73,22.53,37.54,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:08:00.000+02:00,354.57,22.53,37.52,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:09:00.000+02:00,354.42,22.53,37.5,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:10:00.000+02:00,354.27,22.52,37.47,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:11:00.000+02:00,354.11,22.52,37.45,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:12:00.000+02:00,353.96,22.51,37.43,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:13:00.000+02:00,353.81,22.51,37.41,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:14:00.000+02:00,353.66,22.51,37.39,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:15:00.000+02:00,353.51,22.5,37.37,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:16:00.000+02:00,353.36,22.5,37.34,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:17:00.000+02:00,353.22,22.49,37.32,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:18:00.000+02:00,353.07,22.49,37.3,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:19:00.000+02:00,352.92,22.49,37.28,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:20:00.000+02:00,352.78,22.48,37.26,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:21:00.000+02:00,352.63,22.48,37.24,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:22:00.000+02:00,352.49,22.48,37.22,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:23:00.000+02:00,352.35,22.47,37.19,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:24:00.000+02:00,352.21,22.47,37.17,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:25:00.000+02:00,352.06,22.47,37.15,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:26:00.000+02:00,351.92,22.46,37.13,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:27:00.000+02:00,351.78,22.46,37.11,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:28:00.000+02:00,351.65,22.46,37.09,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:29:00.000+02:00,351.51,22.45,37.07,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:30:00.000+02:00,351.37,22.45,37.05,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:31:00.000+02:00,351.23,22.44,37.03,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:32:00.000+02:00,351.1,22.44,37.01,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:33:00.000+02:00,350.96,22.44,36.98,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:34:00.000+02:00,350.83,22.43,36.96,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:35:00.000+02:00,350.7,22.43,36.94,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:36:00.000+02:00,350.56,22.43,36.92,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:37:00.000+02:00,350.43,22.42,36.9,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:38:00.000+02:00,350.3,22.42,36.88,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:39:00.000+02:00,350.17,22.42,36.86,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:40:00.000+02:00,350.04,22.41,36.84,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:41:00.000+02:00,349.91,22.41,36.82,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:42:00.000+02:00,349.78,22.41,36.8,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:43:00.000+02:00,349.65,22.4,36.78,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:44:00.000+02:00,349.53,22.4,36.76,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:45:00.000+02:00,349.4,22.4,36.74,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:46:00.000+02:00,349.28,22.39,36.72,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:47:00.000+02:00,349.15,22.39,36.7,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:48:00.000+02:00,349.03,22.39,36.68,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:49:00.000+02:00,348.9,22.39,36.66,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:50:00.000+02:00,348.78,22.38,36.64,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:51:00.000+02:00,348.66,22.38,36.62,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:52:00.000+02:00,348.54,22.38,36.6,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:53:00.000+02:00,348.42,22.37,36.59,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:54:00.000+02:00,348.3,22.37,36.57,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:55:00.000+02:00,348.18,22.37,36.55,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:56:00.000+02:00,348.06,22.36,36.53,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:57:00.000+02:00,347.94,22.36,36.51,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:58:00.000+02:00,347.82,22.36,36.49,0.0,70.09,0,0,0.0,0.0
2024-10-13T02:59:00.000+02:00,347.71,22.35,36.47,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:00:00.000+02:00,347.59,22.35,36.45,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:01:00.000+02:00,347.48,22.35,36.43,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:02:00.000+02:00,347.36,22.34,36.41,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:03:00.000+02:00,347.25,22.34,36.4,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:04:00.000+02:00,347.13,22.34,36.38,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:05:00.000+02:00,347.02,22.33,36.36,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:06:00.000+02:00,346.91,22.33,36.34,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:07:00.000+02:00,346.8,22.33,36.32,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:08:00.000+02:00,346.69,22.32,36.31,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:09:00.000+02:00,346.58,22.32,36.29,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:10:00.000+02:00,346.47,22.32,36.27,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:11:00.000+02:00,346.36,22.31,36.25,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:12:00.000+02:00,346.25,22.31,36.24,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:13:00.000+02:00,346.14,22.31,36.22,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:14:00.000+02:00,346.03,22.3,36.2,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:15:00.000+02:00,345.93,22.3,36.19,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:16:00.000+02:00,345.82,22.3,36.17,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:17:00.000+02:00,345.72,22.29,36.15,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:18:00.000+02:00,345.61,22.29,36.14,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:19:00.000+02:00,345.51,22.29,36.12,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:20:00.000+02:00,345.4,22.28,36.1,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:21:00.000+02:00,345.3,22.28,36.09,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:22:00.000+02:00,345.2,22.28,36.07,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:23:00.000+02:00,345.1,22.27,36.06,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:24:00.000+02:00,344.99,22.27,36.04,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:25:00.000+02:00,344.89,22.27,36.02,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:26:00.000+02:00,344.79,22.26,36.01,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:27:00.000+02:00,344.69,22.26,35.99,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:28:00.000+02:00,344.59,22.26,35.98,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:29:00.000+02:00,344.5,22.25,35.96,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:30:00.000+02:00,344.4,22.25,35.95,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:31:00.000+02:00,344.3,22.25,35.93,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:32:00.000+02:00,344.2,22.24,35.91,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:33:00.000+02:00,344.11,22.24,35.9,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:34:00.000+02:00,344.01,22.24,35.88,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:35:00.000+02:00,343.92,22.23,35.87,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:36:00.000+02:00,343.82,22.23,35.85,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:37:00.000+02:00,343.73,22.23,35.84,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:38:00.000+02:00,343.63,22.22,35.83,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:39:00.000+02:00,343.54,22.22,35.81,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:40:00.000+02:00,343.45,22.22,35.8,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:41:00.000+02:00,343.36,22.21,35.78,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:42:00.000+02:00,343.26,22.21,35.77,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:43:00.000+02:00,343.17,22.21,35.75,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:44:00.000+02:00,343.08,22.2,35.74,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:45:00.000+02:00,342.99,22.2,35.72,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:46:00.000+02:00,342.9,22.2,35.71,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:47:00.000+02:00,342.81,22.19,35.7,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:48:00.000+02:00,342.72,22.19,35.68,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:49:00.000+02:00,342.64,22.19,35.67,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:50:00.000+02:00,342.55,22.18,35.66,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:51:00.000+02:00,342.46,22.18,35.64,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:52:00.000+02:00,342.37,22.18,35.63,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:53:00.000+02:00,342.29,22.17,35.61,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:54:00.000+02:00,342.2,22.17,35.6,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:55:00.000+02:00,342.12,22.17,35.59,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:56:00.000+02:00,342.03,22.16,35.57,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:57:00.000+02:00,341.95,22.16,35.56,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:58:00.000+02:00,341.87,22.16,35.55,0.0,70.09,0,0,0.0,0.0
2024-10-13T03:59:00.000+02:00,341.78,22.15,35.54,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:00:00.000+02:00,341.7,22.15,35.52,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:01:00.000+02:00,341.62,22.15,35.51,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:02:00.000+02:00,341.54,22.14,35.5,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:03:00.000+02:00,341.45,22.14,35.48,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:04:00.000+02:00,341.37,22.14,35.47,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:05:00.000+02:00,341.29,22.13,35.46,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:06:00.000+02:00,341.21,22.13,35.45,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:07:00.000+02:00,341.13,22.13,35.43,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:08:00.000+02:00,341.05,22.12,35.42,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:09:00.000+02:00,340.97,22.12,35.41,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:10:00.000+02:00,340.9,22.12,35.4,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:11:00.000+02:00,340.82,22.11,35.39,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:12:00.000+02:00,340.74,22.11,35.37,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:13:00.000+02:00,340.66,22.1,35.36,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:14:00.000+02:00,340.59,22.1,35.35,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:15:00.000+02:00,340.51,22.1,35.34,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:16:00.000+02:00,340.44,22.09,35.33,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:17:00.000+02:00,340.36,22.09,35.32,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:18:00.000+02:00,340.29,22.09,35.3,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:19:00.000+02:00,340.21,22.08,35.29,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:20:00.000+02:00,340.14,22.08,35.28,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:21:00.000+02:00,340.06,22.08,35.27,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:22:00.000+02:00,339.99,22.07,35.26,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:23:00.000+02:00,339.92,22.07,35.25,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:24:00.000+02:00,339.84,22.07,35.24,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:25:00.000+02:00,339.77,22.06,35.22,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:26:00.000+02:00,339.7,22.06,35.21,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:27:00.000+02:00,339.63,22.05,35.2,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:28:00.000+02:00,339.56,22.05,35.19,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:29:00.000+02:00,339.49,22.05,35.18,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:30:00.000+02:00,339.42,22.04,35.17,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:31:00.000+02:00,339.35,22.04,35.16,0.0,70.09,0,0,0.0,0.0
2024-10-13T04:32:00.000+02:00,339.28,22.04,35.15,0.0,70.09,0,0,0.0,0.0
